answer,question,context,gemma_query,rouge1,rouge2,rougeL,exact_match,bleu_score
"SELECT AVG(decile) FROM table_name_84 WHERE name = ""te puru school""",What is the average decile for te puru school?,"CREATE TABLE table_name_84 (decile INTEGER, name VARCHAR)","SELECT AVG(decile) FROM table_name_84 WHERE name = ""te puru school""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT entrant FROM table_name_65 WHERE pts = ""0""",What is the entrant that has 0 points?,"CREATE TABLE table_name_65 (entrant VARCHAR, pts VARCHAR)",SELECT entrant FROM table_name_65 WHERE pts = 0,0.874999995,0.8571428521428571,0.874999995,0,0.7817032396134896
"SELECT centerfold_model FROM table_name_79 WHERE date = ""9-03""",Who was the Centerfold Model on 9-03?,"CREATE TABLE table_name_79 (centerfold_model VARCHAR, date VARCHAR)","SELECT centerfold_model FROM table_name_79 WHERE date = ""9-03""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT player FROM table_name_4 WHERE place = ""t10""",Who was the player who placed t10?,"CREATE TABLE table_name_4 (player VARCHAR, place VARCHAR)","SELECT player FROM table_name_4 WHERE place = ""t10""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT tournament FROM table_name_4 WHERE outcome = ""winner"" AND surface = ""hard (i)""","Which Tournament has an Outcome of winner, and a Surface of hard (i)?","CREATE TABLE table_name_4 (tournament VARCHAR, outcome VARCHAR, surface VARCHAR)","SELECT tournament FROM table_name_4 WHERE outcome = ""winner"" AND surface = ""hard (i)""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT ht FROM table_27277284_28 WHERE release_date = ""June 4, 2008""","What's the ht for the model released on June 4, 2008?","CREATE TABLE table_27277284_28 (ht VARCHAR, release_date VARCHAR)","SELECT ht FROM table_27277284_28 WHERE release_date = ""June 4, 2008""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT SUM(titles) FROM table_name_47 WHERE city = ""győr"" AND rank > 4",What is the number of titles for the city of győr with a rank larger than 4?,"CREATE TABLE table_name_47 (titles INTEGER, city VARCHAR, rank VARCHAR)","SELECT SUM(titles) FROM table_name_47 WHERE city = ""győr"" AND rank > 4",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT current_club FROM table_name_87 WHERE height < 1.9500000000000002 AND position = ""pg/sg""",What is the Current Club of the PG/SG player with a Height of less than 1.9500000000000002?,"CREATE TABLE table_name_87 (current_club VARCHAR, height VARCHAR, position VARCHAR)","SELECT current_club FROM table_name_87 WHERE height = ""1.95"" AND position = ""pg/sg""",0.7999999950080001,0.6666666616666668,0.7999999950080001,0,0.7498810286408993
"SELECT opponent FROM table_name_41 WHERE attendance = ""57,331""","Who is the opponent when the attendance is 57,331?","CREATE TABLE table_name_41 (opponent VARCHAR, attendance VARCHAR)","SELECT opponent FROM table_name_41 WHERE attendance = ""57,331""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(value__) AS $m_ FROM table_name_21 WHERE revenue__$m_ > 193 AND rank < 12 AND team = ""manchester united""",Name the total number of value for revenue more than 193 and rank less than 12 for manchester united,"CREATE TABLE table_name_21 (value__ VARCHAR, team VARCHAR, revenue__$m_ VARCHAR, rank VARCHAR)",SELECT COUNT(value__) AS $m_ FROM table_name_21 WHERE revenue__$m_ > 193 AND rank > 12,0.8387096725494276,0.7096774144849116,0.8387096725494276,0,0.7427166134465082
"SELECT score FROM table_name_47 WHERE tie_no = ""4""",What is the score when the tie number is 4?,"CREATE TABLE table_name_47 (score VARCHAR, tie_no VARCHAR)","SELECT score FROM table_name_47 WHERE tie_no = ""4""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MAX(wins) FROM table_name_95 WHERE cuts_made > 17 AND starts > 25 AND top_10 < 8,"What is the highest number of wins when more than 17 cuts and more than 25 starts were made, and the top 10 ranking is less than 8?","CREATE TABLE table_name_95 (wins INTEGER, top_10 VARCHAR, cuts_made VARCHAR, starts VARCHAR)",SELECT MAX(wins) FROM table_name_95 WHERE cuts_made = 17 AND starts > 25 AND top_10 < 8,0.9655172363852557,0.8666666616666667,0.9655172363852557,0,0.8985396083419646
"SELECT COUNT(seats) FROM table_name_72 WHERE dáil = ""6th""",How many seats does the 6th Dail have?,"CREATE TABLE table_name_72 (seats VARCHAR, dáil VARCHAR)","SELECT seats FROM table_name_72 WHERE dáil = ""6th""",0.874999995,0.7142857092857143,0.874999995,0,0.7034226923501872
SELECT driver FROM table_name_59 WHERE grid = 3,Which driver has a grid of 3?,"CREATE TABLE table_name_59 (driver VARCHAR, grid VARCHAR)","SELECT driver FROM table_name_59 WHERE grid = ""3""",0.874999995,0.8571428521428571,0.874999995,0,0.7744031410142033
SELECT SUM(time) FROM table_name_48 WHERE reaction_time = 0.164,What is the Time of the Athlete with a Reaction time of 0.164?,"CREATE TABLE table_name_48 (time INTEGER, reaction_time VARCHAR)","SELECT time FROM table_name_48 WHERE reaction_time = ""0.164""",0.6666666616666668,0.4999999950000001,0.6666666616666668,0,0.6511050600699838
SELECT us_air_date FROM table_26464364_1 WHERE _number = 18,On which date did episode # 18 air in the U.S.?,"CREATE TABLE table_26464364_1 (us_air_date VARCHAR, _number VARCHAR)",SELECT us_air_date FROM table_26464364_1 WHERE _number = 18,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT opponent FROM table_name_3 WHERE february > 7 AND record = ""37-16-4""",Which Opponent has a February larger than 7 and Record of 37-16-4?,"CREATE TABLE table_name_3 (opponent VARCHAR, february VARCHAR, record VARCHAR)","SELECT opponent FROM table_name_3 WHERE february > 7 AND record = ""37-16-4""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MAX(built) FROM table_name_44 WHERE entered_service > 2003 AND knots < 27,"What is the most recent built year when the year of entering service was more recent than 2003, and the knots is less than 27?","CREATE TABLE table_name_44 (built INTEGER, entered_service VARCHAR, knots VARCHAR)","SELECT MAX(built) FROM table_name_44 WHERE entered_service = ""1999"" AND knots < 27",0.8333333283333335,0.7272727222727273,0.8333333283333335,0,0.7378351342269067
"SELECT location FROM table_23243769_4 WHERE record = ""4-1""",Where was the game with a 4-1 record played?,"CREATE TABLE table_23243769_4 (location VARCHAR, record VARCHAR)","SELECT location FROM table_23243769_4 WHERE record = ""4-1""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT venue FROM table_name_78 WHERE competition = ""2013 eaff east asian cup qualifier""",Where was the 2013 Eaff East Asian Cup Qualifier played?,"CREATE TABLE table_name_78 (venue VARCHAR, competition VARCHAR)","SELECT venue FROM table_name_78 WHERE competition = ""2013 eaff east asian cup qualifier""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT attribute FROM table_name_81 WHERE category = ""mutation"" AND type = ""domcharacterdatamodified""",Name the attribute for mutation and domcharacterdatamodified,"CREATE TABLE table_name_81 (attribute VARCHAR, category VARCHAR, type VARCHAR)","SELECT attribute FROM table_name_81 WHERE category = ""mutation"" AND type = ""domcharacterdatamodified""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT AVG(games) FROM table_name_5 WHERE years_at_club = ""1977"" AND goals = 17 AND debut_year < 1977","Which Games have Years at club of 1977, and Goals of 17, and a Debut year smaller than 1977?","CREATE TABLE table_name_5 (games INTEGER, debut_year VARCHAR, years_at_club VARCHAR, goals VARCHAR)","SELECT AVG(games) FROM table_name_5 WHERE years_at_club = ""1977"" AND goals > 17",0.8461538411834321,0.6923076874260355,0.8461538411834321,0,0.7272181102244216
SELECT MIN(weeks_at_peak) FROM table_26399982_2,What smallest amount in the weeks at peak column?,CREATE TABLE table_26399982_2 (weeks_at_peak INTEGER),SELECT MIN(weeks_at_peak) FROM table_26399982_2,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MIN(gold) FROM table_name_71 WHERE rank = ""10"" AND silver < 0",what is the least gold when the rank is 10 and silver is less than 0?,"CREATE TABLE table_name_71 (gold INTEGER, rank VARCHAR, silver VARCHAR)","SELECT MIN(gold) FROM table_name_71 WHERE rank = ""10"" AND silver < 0",0.999999995,0.999999995,0.999999995,1,1.0
SELECT Name FROM Products,Select the names of all the products in the store.,CREATE TABLE Products (Name VARCHAR),SELECT Name FROM Products,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT name FROM table_name_27 WHERE authority = ""state"" AND roll = 318",Which school has a state authority and a roll of 318?,"CREATE TABLE table_name_27 (name VARCHAR, authority VARCHAR, roll VARCHAR)","SELECT name FROM table_name_27 WHERE authority = ""state"" AND roll = 318",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT segment_a FROM table_15187735_16 WHERE netflix = ""S08E21""",Whats the name of segment in s08e21,"CREATE TABLE table_15187735_16 (segment_a VARCHAR, netflix VARCHAR)","SELECT segment_a FROM table_15187735_16 WHERE netflix = ""1.09%""",0.823529406782007,0.7999999950222222,0.823529406782007,0,0.8193228857188178
SELECT rank__week_ FROM table_26200084_1 WHERE _number = 19,What was the ranking of episode #19?,"CREATE TABLE table_26200084_1 (rank__week_ VARCHAR, _number VARCHAR)",SELECT rank__week_ FROM table_26200084_1 WHERE _number = 19,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT races FROM table_name_43 WHERE position = ""8th""",What is the race in the 8th position?,"CREATE TABLE table_name_43 (races VARCHAR, position VARCHAR)","SELECT races FROM table_name_43 WHERE position = ""8""",0.874999995,0.8571428521428571,0.874999995,0,0.855526185871245
"SELECT stadium FROM table_21436373_8 WHERE result_games = ""Montreal 20 @ Ottawa 10""",Which stadium had the result/game montreal 20 @ ottawa 10?,"CREATE TABLE table_21436373_8 (stadium VARCHAR, result_games VARCHAR)","SELECT stadium FROM table_21436373_8 WHERE result_games = ""Montreal 20 @ Ottawa 10""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(position) FROM table_23585197_3 WHERE date_eliminated = ""11 November""",What is the position of the song that was eliminated on 11 november?,"CREATE TABLE table_23585197_3 (position INTEGER, date_eliminated VARCHAR)","SELECT MIN(position) FROM table_23585197_3 WHERE date_eliminated = ""11 november""",0.7777777727777778,0.624999995,0.7777777727777778,0,0.8062737716018985
"SELECT round FROM table_name_37 WHERE opponent = ""kim eun-ha""",Which Round has kim eun-ha as an Opponent?,"CREATE TABLE table_name_37 (round VARCHAR, opponent VARCHAR)","SELECT round FROM table_name_37 WHERE opponent = ""kim eun-ha""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT score FROM table_name_33 WHERE record = ""55-51""",What was the score of the game when the Indians ended up with a record of 55-51?,"CREATE TABLE table_name_33 (score VARCHAR, record VARCHAR)","SELECT score FROM table_name_33 WHERE record = ""55-51""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT team_1 FROM table_name_8 WHERE team_2 = ""lomé i""",Who played as Team 1 against Lomé i?,"CREATE TABLE table_name_8 (team_1 VARCHAR, team_2 VARCHAR)","SELECT team_1 FROM table_name_8 WHERE team_2 = ""lomé i""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT us_air_date FROM table_1231892_4 WHERE broadcast_order = ""S04 E01""",What's the original air date of the episode with a broadcast order s04 e01?,"CREATE TABLE table_1231892_4 (us_air_date VARCHAR, broadcast_order VARCHAR)","SELECT us_air_date FROM table_1231892_4 WHERE broadcast_order = ""S04 E01""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(round) FROM table_name_39 WHERE college = ""texas"" AND pick < 25",What are the total rounds for the texas college and has a pick smaller than 25?,"CREATE TABLE table_name_39 (round VARCHAR, college VARCHAR, pick VARCHAR)","SELECT COUNT(round) FROM table_name_39 WHERE college = ""texas"" AND pick < 25",0.999999995,0.999999995,0.999999995,1,1.0
SELECT SUM(total) FROM table_name_11 WHERE rank > 6 AND gold > 0 AND silver = 2,"What is the sum of all totals with a rank greater than 6, gold greater than 0, and silver greater than 2?","CREATE TABLE table_name_11 (total INTEGER, silver VARCHAR, rank VARCHAR, gold VARCHAR)","SELECT SUM(total) FROM table_name_11 WHERE rank = ""6"" AND gold > 0 AND gold > 2",0.8888888838957477,0.6428571378826532,0.8148148098216735,0,0.6643356286500794
SELECT MAX(hull_numbers) FROM table_12232526_2,what is the maximum number of hull numbers?,CREATE TABLE table_12232526_2 (hull_numbers INTEGER),SELECT MAX(hull_numbers) FROM table_12232526_2,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT structure FROM table_name_88 WHERE country = ""chile""",What structure is in Chile?,"CREATE TABLE table_name_88 (structure VARCHAR, country VARCHAR)","SELECT structure FROM table_name_88 WHERE country = ""chile""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(rank) FROM table_26986076_2 WHERE tues_24_aug = ""19' 19.83 117.110mph""",How many times was tues 24 aug 19' 19.83 117.110mph?,"CREATE TABLE table_26986076_2 (rank VARCHAR, tues_24_aug VARCHAR)","SELECT COUNT(rank) FROM table_26986076_2 WHERE tues_24_aug = ""117.110",0.6666666617687076,0.6315789424930748,0.6666666617687076,0,0.8140073465061016
SELECT AVG(price) FROM products WHERE Manufacturer = 2,Compute the average price of all products with manufacturer code equal to 2.,"CREATE TABLE products (price INTEGER, Manufacturer VARCHAR)",SELECT AVG(price) FROM products WHERE Manufacturer = 2,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT loss FROM table_name_20 WHERE opponent = ""coyotes""",What was the loss from the coyotes as opponents?,"CREATE TABLE table_name_20 (loss VARCHAR, opponent VARCHAR)","SELECT loss FROM table_name_20 WHERE opponent = ""coyotes""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(laps) FROM table_name_50 WHERE qual = ""136.168""",How many laps had a qualification of 136.168?,"CREATE TABLE table_name_50 (laps VARCHAR, qual VARCHAR)","SELECT laps FROM table_name_50 WHERE qual = ""136.168""",0.888888883888889,0.749999995,0.888888883888889,0,0.7034226923501872
"SELECT softball_stadium FROM table_1974545_3 WHERE baseball_stadium = ""Eastern Baseball Stadium""",What is the name of the softball stadium for the school that has Eastern Baseball Stadium?,"CREATE TABLE table_1974545_3 (softball_stadium VARCHAR, baseball_stadium VARCHAR)","SELECT COUNT(softball_stadium) FROM table_1974545_3 WHERE baseball_stadium = ""Eastern Baseball Stadium""",0.899999995,0.7777777727777778,0.899999995,0,0.747357556981764
"SELECT alternate FROM table_name_55 WHERE skip = ""erkki lill""",What is the alternate of the nation with Erkki Lill as the skip?,"CREATE TABLE table_name_55 (alternate VARCHAR, skip VARCHAR)","SELECT alternate FROM table_name_55 WHERE skip = ""erkki lill""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT AVG(draw) FROM table_name_31 WHERE artist = ""emilya valenti""",Emilya Valenti has what draw average?,"CREATE TABLE table_name_31 (draw INTEGER, artist VARCHAR)","SELECT AVG(draw) FROM table_name_31 WHERE artist = ""emilya valenti""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT song FROM table_name_15 WHERE artist = ""gino vannelli""",Which song was by artist Gino Vannelli?,"CREATE TABLE table_name_15 (song VARCHAR, artist VARCHAR)","SELECT song FROM table_name_15 WHERE artist = ""gino vannelli""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT name FROM people WHERE NOT people_id IN (SELECT people_id FROM candidate),what are the names of people who did not participate in the candidate election.,"CREATE TABLE candidate (name VARCHAR, people_id VARCHAR); CREATE TABLE people (name VARCHAR, people_id VARCHAR)",SELECT T1.name FROM candidate AS T1 JOIN people AS T2 ON T1.people_id = T2.people_id,0.4545454495867769,0.07407406924554216,0.4545454495867769,0,0.0
"SELECT affiliation FROM table_27961684_1 WHERE state = ""Indiana""",What kind of institute is in Indiana?,"CREATE TABLE table_27961684_1 (affiliation VARCHAR, state VARCHAR)","SELECT affiliation FROM table_27961684_1 WHERE state = ""Indiana""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT nhl_team FROM table_1013129_8 WHERE player = ""Peter Strom""",What is the NHL team that has Peter Strom?,"CREATE TABLE table_1013129_8 (nhl_team VARCHAR, player VARCHAR)","SELECT nhl_team FROM table_1013129_8 WHERE player = ""Peter Strom""",0.999999995,0.999999995,0.999999995,1,1.0
